a,b,c,d,e,f,g,h,i,j,k,l
1,223.236,144.907,93.3746,4,106.199,0,-2.46334,-4.26454,-2.46334,-3.16634,-4.5845
1,222.472,147.401,99.4506,5,107.327,0,-4.20233,-5.02365,-4.20233,-3.29494,-10.6623
1,221.913,145.909,106.597,5,106.244,0,-2.91588,-4.52281,-2.91588,-3.94015,-8.26239
1,221.104,143.477,112.808,5,105.751,0,-2.75107,-4.59053,-2.75107,-3.8145,-7.52097
1,223.41,149.773,93.2205,3,104.929,0,-3.66901,-3.33854,-3.66901,-2.05081,-3.57777
1,222.435,152.353,99.4805,5,107.106,0,-5.06248,-6.07299,-5.06248,-3.38936,-10.8812
1,221.876,150.652,106.672,4,109.217,0,-3.88846,-4.92216,-3.88846,-2.66354,-9.5991
1,221.158,148.265,112.653,5,105.189,0,-2.80547,-5.33812,-2.80547,-2.56268,-8.12798
1,223.124,154.273,93.2736,3,107.277,0,-2.4001,-3.90783,-2.4001,-3.03024,-4.26837
1,222.172,156.761,99.1185,6,103.798,0,-4.50946,-5.99905,-4.50946,-3.878,-8.47507
1,222.042,155.797,106.574,5,105.628,0,-3.6163,-5.42515,-3.6163,-3.68051,-9.13909
1,221.132,153.307,112.6,5,105.683,0,-3.45942,-4.42296,-3.45942,-3.2333,-8.20834
1,223.272,158.98,92.8345,3,96.2631,0,-2.41859,-3.23909,-2.41859,-1.31534,-4.47446
1,222.036,161.638,99.1046,5,106.918,0,-4.12732,-5.63976,-4.12732,-3.44619,-8.81961
1,221.741,160.793,106.643,5,105.667,0,-3.4383,-5.38235,-3.4383,-3.65354,-9.211
1,221.159,158.205,112.66,5,105.726,0,-3.43453,-5.51491,-3.43453,-5.07029,-8.66981
1,223.178,163.868,92.8945,2,109.41,0,-1.2908,-2.73634,-1.2908,-1.88281,-3.56957
1,221.933,166.143,99.0295,5,105.405,0,-4.06366,-5.48453,-4.06366,-3.06289,-7.06617
1,221.664,165.531,106.462,5,105.674,0,-3.42497,-4.76749,-3.42497,-4.11476,-10.3002
1,221.076,163.025,112.585,5,105.15,0,-3.55592,-4.75236,-3.55592,-2.6275,-9.12053
1,222.06,170.936,98.9855,5,105.359,0,-3.4931,-5.12053,-3.4931,-4.38324,-7.04216
1,221.82,170.687,106.631,5,105.385,0,-3.0945,-4.94733,-3.0945,-3.03995,-10.2184
1,221.177,167.955,112.561,5,106.585,0,-3.70007,-5.0639,-3.70007,-4.27882,-7.32631
1,222.101,175.374,99.2556,5,104.565,0,-3.4739,-5.56147,-3.4739,-3.16871,-9.07055
1,221.454,175.818,105.907,5,105.579,0,-4.10896,-4.80806,-4.10896,-2.94802,-9.84782
1,220.704,172.938,112.245,4,109.437,0,-4.30738,-2.90797,-4.30738,-5.21785,-8.45402
1,221.849,180.188,99.1556,5,105.261,0,-4.01296,-6.34048,-4.01296,-3.11928,-8.92227
1,221.59,180.388,105.576,4,106.992,0,-4.08296,-5.65151,-4.08296,-4.57205,-11.1591
1,221.323,177.949,112.123,5,105.45,0,-4.85271,-4.66855,-4.85271,-5.8865,-8.73962
1,222.725,182.593,93.6315,2,95.9115,0,-1.89881,-3.17254,-1.89881,-2.57539,-5.12225
1,222.155,184.843,99.1356,4,106.966,0,-3.7123,-4.12908,-3.7123,-5.08888,-8.21889
1,221.9,185.18,106.085,5,105.544,0,-4.16635,-6.64495,-4.16635,-2.24404,-10.02
1,221.362,182.711,112.167,5,106.173,0,-4.07634,-6.21822,-4.07634,-5.17931,-8.53225
1,221.948,189.743,99.2565,5,105.735,0,-3.4805,-5.19123,-3.4805,-3.90157,-8.42329
1,221.848,189.928,106.315,5,105.72,0,-2.9023,-6.20389,-2.9023,-3.79332,-11.0518
1,221.574,187.19,112.539,4,107.476,0,-4.89479,-5.88391,-4.89479,-3.37093,-8.84748
1,223.357,192.164,93.6066,3,114.04,0,-2.41784,-2.89373,-2.41784,-2.8855,-6.21548
1,222.014,194.459,99.6365,5,105.947,0,-2.76103,-5.24511,-2.76103,-5.00815,-8.92233
1,221.989,194.765,106.224,5,105.497,0,-4.02312,-4.50852,-4.02312,-2.40863,-10.4413
1,221.663,191.958,112.316,6,104.69,0,-4.66553,-5.78059,-4.66553,-4.63814,-8.98967
1,221.882,199.144,99.3895,5,106.177,0,-4.05508,-5.73891,-4.05508,-4.37062,-8.40252
1,221.705,199.715,106.234,5,105.275,0,-2.72769,-4.64516,-2.72769,-2.72444,-9.84338
1,221.322,196.504,112.287,4,107.463,0,-4.90258,-4.66391,-4.90258,-5.48711,-9.65205
1,222.697,201.808,93.6885,3,99.2419,0,-1.78384,-2.46921,-1.78384,-3.14245,-4.64848
1,221.778,203.914,99.3715,5,106.057,0,-4.66437,-5.63748,-4.66437,-5.0425,-9.40886
1,221.525,204.381,106.631,5,106.386,0,-2.611,-6.7194,-2.611,-2.62962,-9.38733
1,221.369,201.554,112.671,5,105.795,0,-4.84341,-3.07175,-4.84341,-3.69037,-7.63629
1,227.517,109.348,93.9456,6,106.233,0,-4.69823,-3.44012,-4.69823,-3.26677,-9.17113
1,227.673,111.654,100.439,6,104.724,0,-5.0259,-6.98765,-5.0259,-3.38359,-9.15433
1,227.547,111.365,106.875,5,106.208,0,-3.29571,-6.44535,-3.29571,-4.47498,-10.3204
1,226.881,108.195,113.016,4,109.029,0,-4.42309,-4.21869,-4.42309,-4.95865,-10.2458
1,226.587,108.051,117.848,2,115.562,0,-1.97305,-3.98846,-1.97305,-3.12559,-5.43228
1,228.415,112.467,94.1995,6,104.482,0,-5.99315,-2.98821,-5.99315,-5.01537,-10.0498
1,227.665,116.296,100.651,5,106.459,0,-3.85603,-6.99111,-3.85603,-3.95842,-9.71543
1,227.852,116.057,107.173,5,105.915,0,-4.01601,-5.18838,-4.01601,-3.65168,-11.3587
1,227.149,113.415,113.113,5,106.026,0,-3.41051,-5.8403,-3.41051,-3.29487,-9.39911
1,226.427,113.085,118.317,3,102.963,0,-1.54008,-2.57521,-1.54008,-1.26715,-3.8129
1,228.756,118.994,94.3126,6,104.627,0,-4.8235,-4.82594,-4.8235,-3.31766,-8.49529
1,227.483,120.943,100.333,6,105.206,0,-4.37139,-7.86982,-4.37139,-4.34467,-9.18044
1,227.569,121.05,107.773,5,103.914,0,-3.38614,-4.6684,-3.38614,-4.23228,-8.88108
1,227.257,118.078,113.34,5,105.563,0,-3.30394,-5.8731,-3.30394,-2.54783,-7.88362
1,228.892,123.49,94.4485,6,103.71,0,-3.87266,-4.54392,-3.87266,-3.68849,-9.32892
1,227.62,125.741,100.357,6,104.438,0,-4.4777,-6.10626,-4.4777,-3.96978,-7.66391
1,226.815,126.543,107.522,5,106.691,0,-4.75077,-3.77869,-4.75077,-2.91801,-9.05551
1,226.315,124.024,112.819,4,109.31,0,-3.75489,-2.68178,-3.75489,-5.75314,-8.78906
1,225.481,122.353,117.858,3,92.7366,0,-2.14526,-1.52072,-2.14526,-1.91744,-5.23448
1,227.795,127.909,94.1296,5,106.402,0,-4.08535,-4.93554,-4.08535,-5.12283,-8.10743
1,227.088,131.109,100.134,5,107.475,0,-4.23257,-5.63457,-4.23257,-4.07825,-10.9117
1,227.557,131.84,107.441,5,106.626,0,-4.25352,-2.72538,-4.25352,-2.63871,-9.12019
1,226.609,129.152,113.879,5,106.833,0,-5.24693,-4.71627,-5.24693,-2.11634,-9.85224
1,228.231,134.492,95.6135,5,106.07,0,-3.25777,-5.10558,-3.25777,-3.04888,-8.65858
1,227.605,136.127,99.7985,5,105.712,0,-4.18741,-5.87082,-4.18741,-3.37268,-8.8216
1,227.584,136.727,107.242,5,105.541,0,-3.69915,-7.0867,-3.69915,-2.68734,-9.49065
1,226.156,134.265,113.204,4,108.825,0,-5.01622,-3.44341,-5.01622,-4.24784,-9.75527
1,226.545,131.19,118.169,5,102.12,0,-1.90359,-1.8512,-1.90359,-1.44181,-4.58293
1,228.594,138.707,93.7745,5,107.075,0,-4.29101,-4.83284,-4.29101,-4.43943,-8.93933
1,227.365,140.989,99.6896,6,106.264,0,-4.43162,-7.96026,-4.43162,-5.11013,-7.63303
1,227.318,141.667,107.188,5,105.736,0,-3.42323,-6.81658,-3.42323,-2.6374,-7.11082
1,226.706,139.284,112.995,5,105.5,0,-3.58299,-6.27231,-3.58299,-4.31425,-8.12578
1,228.507,143.078,93.3546,6,105.107,0,-5.01513,-4.94933,-5.01513,-4.52428,-8.50106
1,227.521,145.719,99.5635,6,105.54,0,-3.82182,-5.84887,-3.82182,-4.56571,-8.4702
1,226.7,146.495,106.98,4,108.66,0,-4.36358,-6.34096,-4.36358,-3.76555,-11.4612
1,226.495,143.941,113.297,4,110.062,0,-3.6792,-6.21257,-3.6792,-2.46097,-9.72634
1,228.539,148.111,93.2145,5,107.324,0,-3.77066,-5.53851,-3.77066,-2.16159,-8.58854
1,227.688,150.405,99.2166,5,106.174,0,-3.99797,-6.85201,-3.99797,-3.95782,-9.76072
1,226.995,151.578,106.61,5,105.552,0,-3.89118,-6.31287,-3.89118,-4.31487,-10.8975
1,226.588,148.966,113.089,5,105.404,0,-2.76962,-3.61105,-2.76962,-2.05535,-7.3518
1,228.309,152.819,93.1556,5,106.141,0,-3.44792,-3.17,-3.44792,-3.6011,-7.30049
1,227.757,155.183,99.1666,5,106.28,0,-5.20944,-5.67996,-5.20944,-4.08605,-8.18839
1,226.36,156.891,105.424,6,105.359,0,-3.48495,-6.16145,-3.48495,-3.29835,-9.28397
1,226.457,153.818,112.676,5,105.699,0,-3.88442,-5.32099,-3.88442,-3.85616,-9.75538
1,228.564,157.526,93.0446,5,105.624,0,-3.53891,-4.80443,-3.53891,-2.32243,-9.70007
1,227.398,159.686,99.1426,5,106.876,0,-5.11985,-5.39474,-5.11985,-5.33921,-8.56726
1,226.513,161.636,105.732,5,106.791,0,-3.67007,-6.20155,-3.67007,-4.06593,-9.99694
1,226.485,158.735,112.515,5,104.878,0,-3.98133,-5.40108,-3.98133,-3.04523,-10.2164
1,228.013,162.289,92.8276,6,106.165,0,-2.81634,-4.19165,-2.81634,-3.43453,-5.31554
1,226.949,164.213,99.1105,6,105.943,0,-5.25763,-6.51582,-5.25763,-5.20622,-9.32181
1,226.916,166.227,106.076,4,108.804,0,-3.17137,-5.19104,-3.17137,-3.40621,-10.7126
1,226.701,163.943,112.676,5,105.922,0,-3.31482,-5.12737,-3.31482,-3.87397,-8.87523
1,228.461,169.278,93.1655,6,104.288,0,-3.84064,-5.86728,-3.84064,-2.56252,-8.31802
1,227.448,168.735,99.2695,4,109.173,0,-3.11086,-8.22931,-3.11086,-5.29032,-11.1755
1,226.661,170.695,105.763,4,107.781,0,-4.36434,-5.9124,-4.36434,-5.28506,-10.8546
1,226.318,169.065,112.196,4,109.688,0,-4.45562,-3.06013,-4.45562,-4.7709,-8.31368
1,227.841,173.367,92.8735,5,106.93,0,-3.95813,-3.20174,-3.95813,-2.0354,-7.15187
1,227.062,173.689,98.8375,6,105.847,0,-4.54831,-5.10846,-4.54831,-4.54676,-8.51455
1,226.275,174.869,105.885,5,106.11,0,-4.26525,-6.20957,-4.26525,-4.5,-9.54697
1,225.9,174.301,112.545,6,103.357,0,-3.05638,-3.56929,-3.05638,-3.07581,-8.85442
1,225.449,171.427,117.842,3,112.355,0,-2.24447,-1.58088,-2.24447,-2.74114,-5.66603
1,228.049,177.863,93.6876,5,106.873,0,-4.22697,-3.51361,-4.22697,-5.46285,-8.31702
1,227.641,178.731,98.8806,5,106.088,0,-3.65582,-5.64093,-3.65582,-4.47689,-9.79031
1,226.315,180.599,104.509,5,105.965,0,-4.06087,-6.8072,-4.06087,-2.18939,-10.1818
1,226.897,179.258,111.833,4,109.495,0,-3.16065,-5.61765,-3.16065,-5.72512,-7.12606
1,227.033,183.307,93.9316,5,107.227,0,-4.84157,-5.57936,-4.84157,-4.55168,-6.85433
1,227.712,183.69,98.9365,5,105.856,0,-4.11982,-5.9278,-4.11982,-4.48357,-9.47883
1,226.881,185.781,104.998,5,106.918,0,-5.61127,-4.99103,-5.61127,-3.83732,-11.4694
1,226.223,183.87,112.236,4,108.929,0,-3.22741,-5.84382,-3.22741,-4.24369,-10.817
1,228.07,188.106,93.7806,5,107.185,0,-4.24009,-4.94114,-4.24009,-4.66505,-8.20404
1,227.661,188.397,99.0496,5,106.194,0,-4.21613,-5.02224,-4.21613,-3.82497,-7.27986
1,226.79,190.453,105.313,5,107.546,0,-3.86086,-6.76533,-3.86086,-3.24787,-11.7157
1,225.939,188.74,112.428,5,106.883,0,-5.44105,-5.51229,-5.44105,-3.88011,-10.6082
1,227.89,193.012,93.6495,5,107.322,0,-5.12745,-3.87192,-5.12745,-4.87084,-7.92334
1,227.574,193.381,99.0245,5,105.542,0,-2.8401,-4.64311,-2.8401,-3.00325,-9.77837
1,227.016,195.144,105.105,5,105.986,0,-4.80932,-5.29621,-4.80932,-3.92106,-11.412
1,226.493,193.6,112.734,4,108.911,0,-2.91633,-4.42182,-2.91633,-3.27108,-8.52139
1,228.466,198.73,93.3906,5,105.849,0,-2.91296,-6.16376,-2.91296,-4.3167,-6.9532
1,227.665,198.834,98.6946,5,106.053,0,-3.42507,-4.60472,-3.42507,-2.5465,-10.2504
1,227.15,200.231,105.651,5,106.197,0,-4.84208,-4.46151,-4.84208,-3.32971,-10.5914
1,226.827,198.303,112.535,4,108.89,0,-2.57619,-7.71619,-2.57619,-1.61872,-9.21875
1,224.892,195.165,118.051,3,92.2764,0,-3.00452,-2.55311,-3.00452,-1.88256,-4.35877
1,228.029,202.801,93.5126,6,106.232,0,-5.14622,-3.17565,-5.14622,-3.97056,-9.11353
1,227.779,203.318,99.2825,5,106.908,0,-3.62255,-5.04439,-3.62255,-5.09749,-7.89034
1,226.33,204.815,105.264,5,107.327,0,-4.75973,-4.61328,-4.75973,-2.19391,-9.01875
1,226.566,203.208,112.87,4,108.738,0,-2.88718,-6.59228,-2.88718,-4.14623,-12.9321
1,234.628,108.575,94.9916,5,105.115,0,-3.45394,-4.09094,-3.45394,-4.86744,-8.16176
1,233.563,110.423,99.9996,5,106.633,0,-4.6186,-5.69501,-4.6186,-5.15448,-8.88855
1,232.946,112.561,107.017,5,105.354,0,-3.44167,-3.9035,-3.44167,-3.87035,-10.2255
1,232.15,108.945,112.94,5,105.466,0,-3.97709,-4.71012,-3.97709,-3.99062,-8.63093
1,231.453,106.968,118.695,2,95.2954,0,-2.82355,-1.62511,-2.82355,-1.81421,-5.56811
1,234.483,113.096,95.1176,5,105.225,0,-3.61828,-6.17869,-3.61828,-3.51643,-10.8204
1,233.663,115.762,100.111,5,107.312,0,-4.69165,-5.25531,-4.69165,-4.16612,-10.1276
1,233.188,117.73,106.902,6,104.386,0,-4.58882,-4.86904,-4.58882,-2.05148,-9.17563
1,232.746,114.546,113.071,6,106.071,0,-5.20592,-4.81373,-5.20592,-3.14301,-6.64237
1,233.962,117.106,94.7225,4,109.204,0,-4.01859,-3.93131,-4.01859,-5.47081,-11.0285
1,233.597,120.241,100.583,5,106.483,0,-3.40208,-5.42127,-3.40208,-4.00308,-7.68223
1,232.83,122.165,106.331,4,109.302,0,-3.13021,-6.07886,-3.13021,-3.77926,-8.02942
1,232.458,119.176,114.575,4,109.201,0,-3.06965,-4.99253,-3.06965,-3.21452,-9.23048
1,234.857,122.299,95.5505,6,104.146,0,-4.34367,-6.62084,-4.34367,-5.33446,-8.6733
1,232.951,125.003,100.594,5,107.175,0,-3.75005,-6.50626,-3.75005,-2.99421,-11.1029
1,231.697,126.806,106.36,5,105.668,0,-4.10955,-5.29867,-4.10955,-4.22073,-7.93147
1,232.649,123.561,114.089,5,105.093,0,-3.53772,-5.06471,-3.53772,-4.48247,-10.3041
1,233.81,127.001,94.6525,4,108.225,0,-4.27872,-5.49248,-4.27872,-3.70781,-9.98044
1,232.97,129.971,100.87,6,104.57,0,-3.60575,-5.15787,-3.60575,-2.60834,-8.79203
1,232.669,131.975,107.966,4,109.481,0,-3.12437,-5.17481,-3.12437,-3.26052,-10.9346
1,231.594,129.928,112.594,5,106.214,0,-4.3398,-2.5488,-4.3398,-4.21407,-12.3419
1,231.568,127.958,117.416,5,106.886,0,-1.60453,-3.51489,-1.60453,-1.35074,-5.88927
1,233.635,131.499,94.4146,4,108.093,0,-3.47483,-6.02829,-3.47483,-4.58774,-8.64797
1,233.215,135.069,100.245,5,106.254,0,-3.3872,-8.15102,-3.3872,-3.02906,-8.88777
1,232.579,137.068,106.95,5,105.336,0,-4.07363,-3.62217,-4.07363,-3.89578,-7.3091
1,231.686,135.254,111.955,6,105.925,0,-3.01489,-4.3076,-3.01489,-3.80367,-7.87222
1,235.11,136.62,95.6385,5,107.055,0,-4.6534,-5.41098,-4.6534,-4.80651,-8.62407
1,233.481,139.664,99.8975,4,109.288,0,-4.51624,-5.47401,-4.51624,-4.74848,-10.2615
1,232.606,142.455,106.037,5,106.15,0,-4.15012,-4.48892,-4.15012,-4.24635,-8.12467
1,232.73,139.495,111.982,4,109.985,0,-4.06996,-4.66646,-4.06996,-4.37253,-10.9275
1,231.818,137.753,118.569,2,104.151,0,-1.59061,-1.51328,-1.59061,-1.22069,-3.14424
1,234.681,141.934,94.9766,6,106.041,0,-4.63127,-5.57444,-4.63127,-5.22678,-9.72633
1,233.065,144.29,99.7875,5,105.509,0,-4.20235,-5.20141,-4.20235,-3.64274,-10.8765
1,232.876,146.847,105.722,5,106.468,0,-3.71647,-6.03524,-3.71647,-3.70128,-7.69954
1,231.605,144.652,112.035,6,104.777,0,-4.5886,-3.66251,-4.5886,-1.35587,-8.03216
1,232.045,143.318,117.324,6,106.822,0,-2.6564,-2.94007,-2.6564,-1.94441,-5.97861
1,234.713,147.667,95.1525,5,107.337,0,-4.81207,-5.23333,-4.81207,-4.71517,-10.8316
1,233.263,149.426,100.056,5,105.927,0,-4.18026,-5.52967,-4.18026,-5.11384,-10.3353
1,232.445,151.898,106.236,6,104.422,0,-3.50618,-4.83011,-3.50618,-1.39878,-9.63103
1,232.089,149.725,112.731,4,109.322,0,-2.54289,-6.09032,-2.54289,-2.91162,-10.4807
1,232.139,147.867,118.518,3,108.371,0,-1.83942,-3.00989,-1.83942,-2.97201,-4.76514
1,234.351,153.59,93.2806,5,106.835,0,-4.25208,-3.74652,-4.25208,-4.475,-7.65004
1,233.153,153.819,100.125,5,106.142,0,-3.37952,-6.20544,-3.37952,-6.25524,-11.0462
1,232.55,156.567,106.052,6,103.485,0,-4.89823,-5.67784,-4.89823,-1.36648,-10.3301
1,232.19,154.369,112.515,5,105.541,0,-2.79028,-5.45892,-2.79028,-3.09681,-8.87465
1,234.149,159.148,93.9346,6,105.77,0,-5.16541,-3.17372,-5.16541,-4.59077,-9.22257
1,232.903,158.578,99.7316,5,106.539,0,-4.08495,-5.87034,-4.08495,-4.81511,-11.5102
1,232.39,161.454,105.943,6,104.939,0,-3.46509,-5.07467,-3.46509,-0.814124,-10.0737
1,232.163,159.099,112.433,5,105.397,0,-3.41473,-5.88736,-3.41473,-2.01875,-7.44222
1,231.981,156.781,118.701,3,90.3462,0,-1.77092,-3.82758,-1.77092,-2.56116,-4.98056
1,233.782,163.786,94.2745,5,105.88,0,-4.19796,-4.56276,-4.19796,-4.68573,-9.26663
1,232.526,163.263,99.5596,5,106.088,0,-4.32734,-6.03712,-4.32734,-2.9559,-10.6688
1,232.39,165.719,105.535,5,105.921,0,-2.29546,-5.56697,-2.29546,-4.5098,-8.04687
1,232.281,164.018,112.284,5,106.08,0,-3.47581,-5.6494,-3.47581,-3.65442,-10.3927
1,232.04,161.309,118.688,3,92.6244,0,-1.73726,-3.49571,-1.73726,-1.91643,-4.60154
1,233.574,168.902,93.7106,5,104.89,0,-3.42931,-4.3481,-3.42931,-4.55317,-10.4477
1,232.355,168.115,99.2845,4,109.532,0,-3.86016,-5.12045,-3.86016,-2.4963,-10.1199
1,232.319,170.548,105.477,5,105.755,0,-3.31778,-5.85149,-3.31778,-3.80765,-8.26282
1,232.544,168.534,113.003,6,103.449,0,-3.87905,-6.10055,-3.87905,-3.27013,-9.26937
1,231.042,165.811,118.052,5,106.154,0,-2.92805,-3.32914,-2.92805,-1.35201,-5.1031
1,233.669,174.847,92.9495,5,104.912,0,-4.03883,-3.9082,-4.03883,-4.45521,-10.7884
1,232.94,173.427,100.087,4,109.239,0,-3.83232,-3.9908,-3.83232,-4.63533,-8.75197
1,232.051,175.499,105.953,4,109.391,0,-3.09402,-5.84492,-3.09402,-4.12149,-10.8758
1,232.417,172.887,111.296,6,105.026,0,-4.04766,-4.68395,-4.04766,-2.72533,-11.2571
1,230.727,171.921,118.294,3,98.6584,0,-2.32783,-1.90602,-2.32783,-2.99934,-5.18125
1,234.71,179.992,93.3806,6,106.105,0,-4.97675,-3.29087,-4.97675,-3.37854,-8.06035
1,232.911,178.098,100.169,4,109.124,0,-3.06597,-4.21894,-3.06597,-4.84409,-12.0556
1,232.289,180.594,106.332,5,105.939,0,-4.27934,-4.99771,-4.27934,-5.10269,-11.3188
1,230.906,179.016,112.813,5,106.899,0,-5.57975,-1.90116,-5.57975,-3.16125,-8.05593
1,233.59,184.867,92.9695,6,104.091,0,-5.27093,-3.57415,-5.27093,-3.1585,-8.06533
1,232.964,183.279,100.672,4,109.255,0,-3.87691,-5.02704,-3.87691,-5.61453,-13.3336
1,232.014,185.23,106.657,5,105.784,0,-3.45317,-6.24967,-3.45317,-5.16191,-9.02056
1,231.136,184.172,112.588,5,106.887,0,-3.37985,-4.81119,-3.37985,-5.01238,-10.6993
1,233.659,189.895,93.1345,5,106.47,0,-4.05818,-5.12836,-4.05818,-4.51027,-9.22005
1,233.042,187.886,100.291,5,105.733,0,-3.83343,-5.46339,-3.83343,-3.82914,-9.02327
1,231.983,189.714,107.102,4,109.982,0,-4.9628,-6.60045,-4.9628,-3.65913,-10.5979
1,231.709,189.062,113.638,5,105.632,0,-3.08575,-4.93172,-3.08575,-5.11586,-9.25609
1,233.382,194.719,93.9006,5,105.065,0,-3.50874,-4.42195,-3.50874,-4.51531,-8.21999
1,232.537,193.345,100.096,4,109.323,0,-3.19746,-5.69535,-3.19746,-5.1176,-11.1365
1,232.234,194.387,106.813,5,105.334,0,-4.21074,-5.2045,-4.21074,-3.85529,-9.27605
1,232.491,193.82,113.7,5,107.034,0,-3.8377,-5.20066,-3.8377,-3.16504,-10.374
1,233.036,199.833,93.8655,5,105.18,0,-3.21584,-4.41106,-3.21584,-4.90523,-9.47595
1,232.737,198.671,100.746,5,106.72,0,-4.59259,-6.29348,-4.59259,-2.70658,-10.9409
1,231.833,199.618,106.294,5,106.633,0,-3.36834,-6.02623,-3.36834,-6.31705,-10.078
1,231.735,198.518,113.263,4,109.3,0,-3.07487,-8.3191,-3.07487,-4.95906,-9.9228
1,233.094,205.27,93.7645,5,105.828,0,-3.31733,-5.67163,-3.31733,-4.51004,-10.1501
1,232.892,203.871,100.674,5,105.746,0,-4.37485,-4.8536,-4.37485,-2.56684,-11.8131
1,231.463,204.41,106.252,5,105.979,0,-3.28922,-6.09239,-3.28922,-4.98004,-10.1887
1,231.934,203.261,113.279,5,107.8,0,-5.23443,-3.96567,-5.23443,-4.907,-8.85148
1,240.496,109.686,95.1445,4,104.846,0,-2.40189,-3.23256,-2.40189,-3.19417,-5.62712
1,239.378,109.253,100.486,4,108.545,0,-3.10922,-5.82842,-3.10922,-4.05791,-9.55989
1,238.259,111.57,106.336,5,106.858,0,-3.71458,-7.14903,-3.71458,-2.45927,-9.69215
1,237.725,108.647,113.211,5,105.581,0,-3.47296,-5.35752,-3.47296,-3.38672,-7.93843
1,240.864,113.761,95.1096,4,107.615,0,-3.1496,-3.62364,-3.1496,-3.8512,-5.50869
1,238.801,113.663,100.116,5,105.681,0,-4.5002,-5.04353,-4.5002,-3.37519,-9.62778
1,238.254,116.53,106.534,5,107.496,0,-3.5746,-6.23119,-3.5746,-3.84115,-8.97742
1,237.497,113.05,113.461,4,109.653,0,-4.40649,-4.9955,-4.40649,-4.65014,-9.9085
1,239.634,117.725,94.9255,6,105.851,0,-2.94457,-2.92475,-2.94457,-2.60714,-6.34746
1,238.779,119.121,100.36,5,106.976,0,-4.95135,-3.59571,-4.95135,-3.94105,-10.1894
1,237.484,121.397,106.354,4,107.604,0,-3.6226,-8.55082,-3.6226,-3.23877,-9.3867
1,237.731,119.544,111.963,4,108.741,0,-5.10541,-3.5295,-5.10541,-4.27157,-12.0756
1,236.479,115.343,118.505,3,105.127,0,-2.55678,-1.99898,-2.55678,-1.88248,-4.52182
1,239.844,124.357,95.4675,5,106.299,0,-2.30065,-3.1913,-2.30065,-2.37839,-5.81062
1,238.642,123.723,100.833,5,107.517,0,-5.01922,-5.49549,-5.01922,-3.59687,-11.7799
1,237.782,127.327,107.163,5,106.391,0,-4.03556,-4.74913,-4.03556,-3.84325,-9.22456
1,236.905,124.491,113.395,5,107.434,0,-4.98551,-2.6009,-4.98551,-3.30004,-8.67107
1,239.962,128.77,95.5325,5,105.092,0,-3.07134,-4.10922,-3.07134,-4.09166,-7.26759
1,238.692,128.762,100.881,5,106.137,0,-4.13285,-3.82663,-4.13285,-4.3238,-9.41057
1,237.776,131.578,106.548,6,104.255,0,-4.11412,-6.65313,-4.11412,-2.45086,-9.51051
1,236.884,129.859,113.048,5,106.206,0,-5.66588,-2.69031,-5.66588,-5.95391,-9.53033
1,239.963,133.477,95.6395,5,105.652,0,-3.71333,-4.95861,-3.71333,-3.26826,-7.33463
1,238.474,133.478,100.765,5,106.045,0,-4.15398,-6.70385,-4.15398,-2.99513,-11.5411
1,237.668,136.663,106.587,5,104.27,0,-4.41825,-5.23789,-4.41825,-3.4785,-9.72236
1,238.143,134.203,113.587,5,106.998,0,-4.68768,-6.37863,-4.68768,-2.71809,-9.50886
1,239.662,137.844,95.9116,5,106.942,0,-3.01561,-5.81221,-3.01561,-3.32753,-7.14656
1,238.992,138.34,100.31,4,107.338,0,-3.33093,-4.52609,-3.33093,-5.2184,-10.1013
1,237.868,141.209,106.585,4,109.021,0,-4.40485,-5.04058,-4.40485,-5.18654,-10.7821
1,237.897,139.409,112.971,4,109.44,0,-4.99321,-4.63771,-4.99321,-6.20627,-7.9366
1,240.24,142.961,95.4136,5,107.365,0,-3.72488,-3.06674,-3.72488,-3.81464,-6.58913
1,239.147,143.579,99.6495,5,106.19,0,-3.59827,-6.54494,-3.59827,-3.3213,-10.2094
1,237.912,145.853,106.137,5,105.604,0,-3.64253,-5.8387,-3.64253,-5.03759,-8.94843
1,237.94,144.957,113.411,4,107.812,0,-4.4596,-4.36277,-4.4596,-4.19276,-8.89759
1,240.053,148.288,94.9025,4,109.304,0,-3.07537,-3.00914,-3.07537,-3.28537,-7.12887
1,239.536,148.059,100.256,5,107.84,0,-4.3204,-3.65993,-4.3204,-2.29931,-7.80413
1,238.782,150.549,106.12,6,104.493,0,-3.988,-5.40099,-3.988,-2.5035,-8.41495
1,236.998,150.255,112.796,4,109.462,0,-3.17203,-4.63158,-3.17203,-4.46014,-8.54562
1,236.256,148.118,118.78,2,115,0,-1.89998,-1.93474,-1.89998,-1.9324,-5.49702
1,238.771,154.083,94.4285,5,106.792,0,-3.38424,-4.47077,-3.38424,-1.40489,-5.04682
1,239.023,153.14,100.063,5,106.446,0,-3.74817,-4.80227,-3.74817,-4.36371,-8.22201
1,238.348,155.731,105.861,5,104.917,0,-3.40006,-5.04167,-3.40006,-4.16216,-9.35031
1,237.661,155.204,112.469,5,105.869,0,-3.50674,-4.31887,-3.50674,-3.85378,-8.75362
1,239.229,159.169,93.4515,3,103.128,0,-1.90944,-5.00754,-1.90944,-2.00701,-7.73589
1,238.808,157.72,99.8416,6,105.947,0,-4.4261,-2.44602,-4.4261,-5.82076,-7.54047
1,238.915,159.996,106.655,5,106.69,0,-3.76591,-5.11759,-3.76591,-4.81216,-10.1742
